distance,stellar_magnitude,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,planet_type,,,
64,7.53,10.26,Earth,0.284,Jupiter,0.198,0.0971937,0.09,1,,,
64,7.53,9.44,Earth,0.271,Jupiter,0.528,0.42272416,0.12,1,,,
108,7.95,8.23,Earth,0.25,Jupiter,0.1455,0.062149215,0.12,1,,,
108,7.95,17.37,Earth,0.387,Jupiter,0.2586,0.14702259,0.07,1,,,
181,7.78,7.35886,Earth,0.234,Jupiter,0.037863,0.006844627,-0.52,1,,,
21,5.56911,10.80622,Earth,0.293,Jupiter,0.3753,0.25790554,0,1,,,
307,9.809,16.6,Earth,0.42,Jupiter,0.06356,0.016427105,0,1,,,
238,8.04,18.94937,Earth,0.408,Jupiter,0.048559,0.010403832,0.09,1,,,
44,8.57,5.57,Earth,2.22,Earth,0.051,0.013963039,0,1,,,
50,9.71,6.89,Earth,0.225,Jupiter,0.0932,0.037508555,0.3,1,,,
179,7.57,11.8,Earth,0.309,Jupiter,0.034,0.005475702,0.22,1,,,
160,8.2,38.02619,Earth,0.615,Jupiter,0.241872,0.11444216,0.05,1,,,
16,4.42018,8.47,Earth,0.254,Jupiter,,0.11608488,0.04,1,,,
455,9.42,7.943,Earth,0.377,Jupiter,0.308,0.15331964,0.1203,1,,,
455,9.42,5.681,Earth,0.29,Jupiter,0.411,0.23080082,0.0864,1,,,
31,9.95,8.4,Earth,0.253,Jupiter,0.066,0.024093088,0,1,,,
125,7.49,10.47,Earth,0.288,Jupiter,0.1254,0.045448326,0.1,1,,,
125,7.49,14.16,Earth,0.343,Jupiter,0.2663,0.14017797,0.04,1,,,
125,7.49,11.82,Earth,0.309,Jupiter,0.8098,0.7438741,0.24,1,,,
154,8.97,10.67,Earth,0.261,Jupiter,0.1783,0.08158795,0.15,1,,,
154,8.97,9.74,Earth,0.276,Jupiter,0.4048,0.27953455,0.6,1,,,
150,7.31,30.7,Earth,0.542,Jupiter,0.4817,0.32279262,0.03,1,,,
150,7.31,16.8,Earth,0.38,Jupiter,0.2687,0.13470227,0.09,1,,,
150,7.31,37.9,Earth,0.613,Jupiter,1.543,1.9,0.03,1,,,
86,8.09,6.3,Earth,0.213,Jupiter,0.103,0.03832991,0.154,1,,,
76,7.51,8.5,Earth,0.254,Jupiter,0.041,0.008761123,0.14,1,,,
42,7.17,6.6,Earth,0.219,Jupiter,0.0799,0.026283368,0.06,1,,,
42,7.17,9.5,Earth,0.272,Jupiter,0.1321,0.055852156,0.07,1,,,
42,7.17,5.2,Earth,2.13,Earth,0.247,0.14182067,0.02,1,,,
42,7.17,7.1,Earth,0.229,Jupiter,0.6,0.5415469,0.29,1,,,
79,6.87,14.4,Earth,0.347,Jupiter,0.554,0.4095825,0.19,1,,,
72,6.55,15.8915,Earth,0.368,Jupiter,0.12,0.042710472,0,1,,,
72,6.383,12.19,Earth,0.314,Jupiter,0.0644,0.01615332,0.07,1,,,
72,6.383,8.81,Earth,0.26,Jupiter,0.11,0.035865847,0.07,1,,,
122,7.63,22.2481,Earth,0.448,Jupiter,0.05,0.011225188,0.04,1,,,
140,8.1,31.783,Earth,0.553,Jupiter,0.06,0.013415469,0.09,1,,,
114,8.17,12.77,Earth,0.323,Jupiter,0.1059,0.038603697,0.09,1,,,
114,8.17,14.31,Earth,0.346,Jupiter,0.3809,0.2625599,0.14,1,,,
188,7.94,7.8,Earth,0.219,Jupiter,0.1202,0.039151266,0.08,1,,,
188,7.94,18.4,Earth,0.401,Jupiter,0.2416,0.1119781,0.07,1,,,
888,9.217,13.3,Earth,0.331,Jupiter,0.229,0.07939767,0.68,1,,,
73,6.92035,5.27,Earth,2.15,Earth,0.0719,0.01943874,0,1,,,
73,6.92035,7.61,Earth,0.238,Jupiter,0.1458,0.056125943,0,1,,,
160,8.58,10.8,Earth,0.267,Jupiter,,0.024914443,0,1,,,
160,8.58,11.1,Earth,0.259,Jupiter,,0.058590006,0,1,,,
103,7.71,17.8,Earth,0.393,Jupiter,0.246,0.12539357,0.12,1,,,
41,5.96004,10.2,Earth,0.283,Jupiter,0.0785,0.023819301,0.1,1,,,
41,5.96004,11.8,Earth,0.309,Jupiter,0.186,0.08651608,0.13,1,,,
41,5.96004,18.1,Earth,0.397,Jupiter,0.63,0.5393566,0.07,1,,,
103,9.67,10.2,Earth,0.249,Jupiter,0.0604,0.017522246,0.09,1,,,
150,8.63,15.9,Earth,0.368,Jupiter,0.06,0.015605749,0.09,1,,,
55,7.17896,6.3566,Earth,0.214,Jupiter,0.06,0.014784395,0.06,1,,,
55,7.17896,7.86,Earth,0.243,Jupiter,0.1134,0.041889116,0.1,1,,,
55,7.17896,6.44,Earth,0.216,Jupiter,0.1551,0.067077346,0.21,1,,,
109,8.54,31.46517,Earth,0.55,Jupiter,1.373,2.2,0.5,1,,,
432,9.38,34.9613,Earth,0.66,Jupiter,0.1066,0.03230664,0.22,1,,,
72,6.92,17.98,Earth,0.395,Jupiter,0.25,0.13634497,0.31,1,,,
141,7.49,7.1,Earth,0.229,Jupiter,0.112,0.03613963,0.2,1,,,
141,7.49,8.7,Earth,0.258,Jupiter,0.2565,0.12566735,0.09,1,,,
19,7.49,13.6,Earth,0.335,Jupiter,2.94,8.1,0.13,1,,,
83,6.51,8.9,Earth,0.261,Jupiter,0.0777,0.022176592,0.138,1,,,
83,6.51,12.7,Earth,0.322,Jupiter,0.424,0.28336754,0.27,1,,,
59,7.56727,22.2481,Earth,0.448,Jupiter,0.12,0.046543464,0.25,1,,,
77,10.56,12.9,Earth,0.325,Jupiter,0.243,0.15112936,0.18,1,,,
131,10.48,20.59095,Earth,0.428,Jupiter,0.234337,0.13880904,0.3,1,,,
108,9.01,12.7,Earth,0.322,Jupiter,0.217,0.11362081,0.16,1,,,
58,9.75,8.1,Earth,0.247,Jupiter,0.256,0.16618754,0.17,1,,,
347,8.93,6.83,Earth,0.224,Jupiter,,0.042710472,0,1,,,
347,8.93,7.08,Earth,0.228,Jupiter,,0.08678987,0,1,,,
347,8.93,14.9,Earth,0.353,Jupiter,,3.1,0,1,,,
347,8.93,26,Earth,0.492,Jupiter,,0.35865846,0,1,,,
69,10.06,14.4,Earth,0.347,Jupiter,0.176,0.0936345,0.25,1,,,
34,8.99,22.9,Earth,0.456,Jupiter,0.112,0.04873374,0.5,1,,,
61,10.38,8.62,Earth,0.256,Jupiter,0.063,0.021355236,0.2,1,,,
61,10.38,12.44,Earth,0.318,Jupiter,0.099,0.041341547,0.2,1,,,
84,8.97,6.3566,Earth,0.214,Jupiter,0.07,0.022176592,0.19,1,,,
105,10.53,18.8,Earth,0.406,Jupiter,0.335,0.23874058,0.21,1,,,
191,8.31,1.19247,Jupiter,0.268,Jupiter,0.0787,0.021081451,0.32,1,,,
215,9.92,20,Earth,0.244,Jupiter,0.089,0.028199865,0.16,1,,,
215,9.92,9.9,Earth,0.278,Jupiter,0.124,0.04599589,0.25,1,,,
104,6.38,5.32,Earth,2.164,Earth,0.1027,0.030663928,0.28,1,,,
616,10.651,21.8,Earth,0.346,Jupiter,0.0301,0.004654347,0,1,,,
646,11.752,30,Earth,0.32,Jupiter,0.0833,0.022724163,0,1,,,
888,12.429,27,Earth,0.343,Jupiter,0.137,0.05284052,0.31,1,,,
654,11.13,11.3,Earth,0.301,Jupiter,0.1166,0.04298426,0.07,1,,,
1049,14,6.99,Earth,0.227,Jupiter,0.245,0.13935661,0.2,1,,,
1193,14.818,6.94,Earth,0.226,Jupiter,0.0698,0.021081451,0.07,1,,,
527,14.781,8.05,Earth,0.246,Jupiter,0.1649,0.08487337,0.06,1,,,
458,16.692,8.75,Earth,0.259,Jupiter,0.049,0.017522246,0.08,1,,,
405,16.4,5.39,Earth,2.18,Earth,0.121,0.059685145,0.08,1,,,
1065,12.38,6.04,Earth,0.208,Jupiter,0.0802,0.022724163,0,1,,,
193,11.101,8.8,Earth,0.26,Jupiter,0.11728,0.047364816,0.13,1,,,
661,12.246,6.31,Earth,0.205,Jupiter,0.04461,0.009856262,0.05,1,,,
661,12.246,12.97,Earth,0.302,Jupiter,0.0782,0.022724163,0.08,1,,,
661,12.246,4.32,Earth,0.269,Jupiter,0.23109,0.114989735,0.06,1,,,
202,11.454,7.4,Earth,0.624,Jupiter,,0.021081451,0,1,,,
1188,15.78,20.7,Earth,0.429,Jupiter,0.0627,0.022997946,0.14,1,,,
354,13.728,5.86,Earth,0.204,Jupiter,0.1716,0.08925393,0,1,,,
237,12.773,7.27,Earth,0.232,Jupiter,0.0946,0.038056124,0,1,,,
644,11.774,7.46,Earth,0.236,Jupiter,0.0887,0.027652293,0,1,,,
558,11.995,5.73,Earth,0.202,Jupiter,0.1013,0.03394935,0,1,,,
1611,14.758,6.71,Earth,0.221,Jupiter,0.091,0.03230664,0,1,,,
1029,12.838,10.2,Earth,0.284,Jupiter,,0.010130048,0,1,,,
2989,12.718,31.1,Earth,0.546,Jupiter,,0.025462013,0,1,,,
680,13.078,6.65,Earth,0.22,Jupiter,,0.0183436,0,1,,,
1225,11.352,10.6,Earth,0.29,Jupiter,,0.047638603,0,1,,,
439,11.332,7.5,Earth,0.236,Jupiter,,0.038603697,0,1,,,
1556,12.081,5.43,Earth,2.19,Earth,0.0858,0.023271732,0,1,,,
264,8.24,5.75,Earth,0.202,Jupiter,0.0999,0.027378507,0.41,1,,,
1093,14.668,6.99,Earth,0.227,Jupiter,0.1229,0.05229295,0,1,,,
1977,12.745,7.69,Earth,0.24,Jupiter,,0.015331964,0,1,,,
815,12.5,10.4,Earth,0.286,Jupiter,,0.08104038,0,1,,,
326,12.456,7.27,Earth,0.232,Jupiter,0.126,0.053661875,0,1,,,
1605,12.681,5.13,Earth,2.116,Earth,,0.03887748,0,1,,,
701,12.382,12.4,Earth,0.317,Jupiter,,0.023819301,0,1,,,
622,12.939,6.86,Earth,0.224,Jupiter,,0.014236824,0,1,,,
408,13.411,5.6,Earth,2.23,Earth,0.119,0.049281314,0.18,1,,,
1177,12.669,8.45,Earth,0.253,Jupiter,0.0706,0.01889117,0,1,,,
505,11.833,20,Earth,0.24,Jupiter,0.0526,0.012867898,0.04,1,,,
1073,12.867,5.9,Earth,0.205,Jupiter,0.0932,0.02956879,0,1,,,
1073,12.867,5.9,Earth,0.205,Jupiter,0.1527,0.06187543,0,1,,,
875,12.235,6.3,Earth,0.213,Jupiter,,0.14428474,0,1,,,
1079,12.413,10.2,Earth,0.283,Jupiter,,0.11362081,0,1,,,
1079,13.102,6.35,Earth,0.214,Jupiter,0.072,0.01943874,0,1,,,
1458,12.657,8.4,Earth,0.252,Jupiter,0.0785,0.021355236,0,1,,,
790,12.398,6.8,Earth,0.223,Jupiter,0.068,0.0183436,0,1,,,
124,13.477,7.51,Earth,0.236,Jupiter,0.06,0.024640657,0.47,1,,,
1344,13.341,14.8,Earth,0.352,Jupiter,0.1184,0.04052019,0,1,,,
2053,12.998,12.9,Earth,0.325,Jupiter,,0.108692676,0,1,,,
1028,12.524,9.96,Earth,0.279,Jupiter,0.1208,0.043531828,0,1,,,
1028,12.524,7.16,Earth,0.23,Jupiter,,0.078028746,0,1,,,
1908,12.241,12.6,Earth,0.321,Jupiter,,0.1322382,0,1,,,
808,12.199,7.08,Earth,0.228,Jupiter,0.0806,0.022997946,0,1,,,
361,10.971,16.3,Earth,0.374,Jupiter,,0.046543464,0,1,,,
361,10.971,6.52,Earth,0.218,Jupiter,,0.02053388,0,1,,,
351,12.358,12.4,Earth,0.254,Jupiter,0.0662,0.020260096,0.03,1,,,
945,13.024,32.4,Earth,0.624,Jupiter,0.074,0.02162902,0.2,1,,,
945,13.024,10.8,Earth,0.366,Jupiter,0.0971,0.032580424,0.21,1,,,
646,12.168,10.8,Earth,0.293,Jupiter,,0.062422995,0,1,,,
980,13.354,5.91,Earth,0.205,Jupiter,,0.009308693,0,1,,,
1883,12.985,9.51,Earth,0.272,Jupiter,,0.01943874,0,1,,,
797,13.084,8.22,Earth,0.249,Jupiter,,0.050102666,0,1,,,
1184,13.175,7.3,Earth,0.232,Jupiter,,0.034223136,0,1,,,
356,12.977,7.51,Earth,0.236,Jupiter,0.0785,0.026830938,0,1,,,
981,11.806,6.48,Earth,0.217,Jupiter,0.0834,0.023545519,0,1,,,
1318,12.99,5.16,Earth,2.124,Earth,,0.022724163,0,1,,,
1246,12.264,12.5,Earth,0.319,Jupiter,,0.038603697,0,1,,,
1285,12.92,7.13,Earth,0.229,Jupiter,,0.023819301,0,1,,,
1061,12.09,7.16,Earth,0.23,Jupiter,,0.030390145,0,1,,,
273,12.851,4.04,Earth,1.84,Earth,0.076,0.025462013,0.1,1,,,
762,11.873,6.3,Earth,0.213,Jupiter,0.1104,0.037508555,0,1,,,
331,9.543,6.3,Earth,0.213,Jupiter,0.1211,0.042162903,0,1,,,
898,12.7,6.39,Earth,0.215,Jupiter,0.0886,0.027652293,0,1,,,
1167,11.836,12,Earth,0.311,Jupiter,0.134,0.043531828,0,1,,,
795,15.565,1.4,Jupiter,0.205,Jupiter,0.009,0.00109514,0.19,1,,,
1048,12.768,6.8,Earth,0.223,Jupiter,,0.03778234,0,1,,,
488,11.97,7.04,Earth,0.227,Jupiter,0.1567,0.0733744,0,1,,,
356,16.414,6.99,Earth,0.227,Jupiter,0.0494,0.01779603,0,1,,,
871,10.971,5.35,Earth,2.17,Earth,0.1087,0.031485286,0,1,,,
1488,12.755,17.4,Earth,0.387,Jupiter,0.0959,0.032580424,0,1,,,
2295,14.792,12,Earth,0.311,Jupiter,0.0602,0.015879534,0,1,,,
842,14.857,5.14,Earth,2.12,Earth,0.0304,0.006297057,0,1,,,
842,14.857,5.43,Earth,2.19,Earth,0.0615,0.01779603,0,1,,,
1325,13.497,7.13,Earth,0.229,Jupiter,0.0699,0.019712524,0,1,,,
1702,12.646,8.2,Earth,0.249,Jupiter,0.1151,0.03394935,0,1,,,
556,11.275,19,Earth,0.482,Jupiter,0.154,0.05722108,0.06,1,,,
556,11.275,15.4,Earth,0.669,Jupiter,0.247,0.11581109,0.07,1,,,
1353,14.314,6.53,Earth,0.218,Jupiter,0.0459,0.010951404,0,1,,,
480,15.66,6.12,Earth,0.21,Jupiter,0.0694,0.025462013,0,1,,,
743,14.238,5.43,Earth,2.19,Earth,0.0923,0.033127997,0,1,,,
625,13.662,8.75,Earth,0.259,Jupiter,0.0274,0.005475702,0,1,,,
1842,14.954,7.41,Earth,0.235,Jupiter,0.0578,0.015058179,0,1,,,
2159,13.361,9.27,Earth,0.268,Jupiter,0.149,0.05229295,0,1,,,
1358,12.511,5.99,Earth,0.207,Jupiter,0.1271,0.042436685,0,1,,,
147,16.21,24.5,Earth,0.306,Jupiter,0.0287,0.009582478,0.43,1,,,
605,16.701,5.61,Earth,2.231,Earth,0.05023,0.015879534,0.5,1,,,
605,16.701,7.6,Earth,0.238,Jupiter,0.11283,0.053935662,0.45,1,,,
253,11.625,11.26782,Earth,0.294,Jupiter,0.01306,0.001916496,0,1,,,
253,11.625,8.9,Earth,0.261,Jupiter,0.1035,0.040246405,0.05,1,,,
253,11.625,14.3,Earth,0.244,Jupiter,0.1249,0.05338809,0.04,1,,,
1069,13.848,7.7,Earth,0.24,Jupiter,0.0819,0.025462013,0,1,,,
1069,13.848,5.6,Earth,2.23,Earth,,0.07200547,0,1,,,
323,14.528,7.61,Earth,0.238,Jupiter,0.0962,0.039972622,0,1,,,
915,13.847,9.01,Earth,0.263,Jupiter,0.0497,0.012046544,0,1,,,
1380,13.872,9.96,Earth,0.279,Jupiter,0.1007,0.039698835,0,1,,,
1005,13.246,9.53,Earth,0.272,Jupiter,0.0729,0.032032855,0,1,,,
403,11.974,6.08,Earth,0.209,Jupiter,0.0277,0.009034907,0,1,,,
403,11.974,5.52,Earth,2.21,Earth,0.0881,0.022997946,0,1,,,
1592,14.654,13.7,Earth,0.336,Jupiter,0.1291,0.051197812,0,1,,,
2565,13.446,9.17,Earth,0.266,Jupiter,0.0488,0.009034907,0,1,,,
814,12.689,30.9,Earth,0.4,Jupiter,0.06702,0.018617386,0.25,1,,,
1277,12.524,37.1,Earth,0.669,Jupiter,0.1461,0.05448323,0.35,1,,,
1619,14.21,6.8,Earth,0.223,Jupiter,0.0499,0.011498973,0,1,,,
1314,14.364,12.2,Earth,0.314,Jupiter,0.0291,0.005201916,0,1,,,
350,13.265,8.15,Earth,0.248,Jupiter,0.04771,0.013141684,0.08,1,,,
505,12.075,15.68,Earth,0.315,Jupiter,0.0824,0.01943874,0,1,,,
505,12.075,6.5,Earth,0.221,Jupiter,0.1178,0.028747434,0,1,,,
505,12.075,10.7,Earth,1.95,Earth,0.18041,0.04052019,0,1,,,
248,12.881,5.06,Earth,2.1,Earth,0.1768,0.07501711,0,1,,,
205,16.526,5.99,Earth,0.207,Jupiter,0.0214,0.006297057,0,1,,,
373,9.885,24.5,Earth,0.235,Jupiter,0.13,0.046543464,0.04,1,,,
1280,13.44,6.57,Earth,0.219,Jupiter,,0.035865847,0,1,,,
575,17.74,8.91,Earth,0.261,Jupiter,0.0542,0.016974675,0,1,,,
682,12.213,8.2,Earth,0.249,Jupiter,0.1516,0.07310062,0,1,,,
355,17.81,7.37,Earth,0.234,Jupiter,0.0142,0.005475702,0,1,,,
386,14.935,5.06,Earth,2.1,Earth,0.1275,0.068172485,0,1,,,
446,15.223,6.48,Earth,0.217,Jupiter,0.0331,0.009034907,0,1,,,
364,17.77,5.48,Earth,2.2,Earth,0.0419,0.01889117,0,1,,,
921,15.982,5.82,Earth,0.203,Jupiter,0.0198,0.003559206,0,1,,,
514,12.304,15,Earth,0.473,Jupiter,0.0795,0.024640657,0.03,1,,,
514,12.304,8.1,Earth,0.28,Jupiter,0.13843,0.056673512,0.05,1,,,
514,12.304,6.7,Earth,0.311,Jupiter,0.18422,0.08678987,0.05,1,,,
522,9.608,8.1,Earth,0.247,Jupiter,,0.03778234,0,1,,,
690,11.305,7.85,Earth,0.243,Jupiter,,0.06297057,0,1,,,
402,,5.48,Earth,2.2,Earth,,0.048459962,0,1,,,
1122,12.073,31.6,Earth,0.551,Jupiter,,0.04052019,0,1,,,
1213,11.842,27.2,Earth,0.504,Jupiter,,0.013963039,0,1,,,
1820,12.556,5.52,Earth,2.21,Earth,,0.033675566,0,1,,,
1375,12.385,7.37,Earth,0.234,Jupiter,,0.044626966,0,1,,,
454,15.838,3.7,Jupiter,0.45,Jupiter,0.0409,0.014784395,0,1,,,
2408,14.428,11.2,Earth,0.3,Jupiter,,0.08131417,0,1,,,
1375,12.725,10.4,Earth,0.286,Jupiter,,0.10020533,0,1,,,
530,15.72,5.1,Earth,2.11,Earth,,0.028473647,0,1,,,
344,11.903,5.73,Earth,0.202,Jupiter,,0.071731694,0,1,,,
1045,15.15,6.39,Earth,0.215,Jupiter,,0.019712524,0,1,,,
658,12.572,10.7,Earth,0.291,Jupiter,,0.012867898,0,1,,,
658,12.572,7.61,Earth,0.238,Jupiter,,0.034496922,0,1,,,
1596,13.449,7.95,Earth,0.244,Jupiter,,0.054757014,0,1,,,
2266,14.195,6.99,Earth,0.227,Jupiter,,0.021355236,0,1,,,
574,11.125,5.6,Earth,2.23,Earth,,0.040793974,0,1,,,
876,12.337,26.3,Earth,0.495,Jupiter,,0.042436685,0,1,,,
1633,13.707,5.69,Earth,0.201,Jupiter,0.0632,0.015605749,0,1,,,
1160,13.268,5.86,Earth,0.204,Jupiter,0.1599,0.057494868,0,1,,,
1689,13.748,13.4,Earth,0.332,Jupiter,0.145,0.044626966,0,1,,,
1567,13.699,7.65,Earth,0.239,Jupiter,0.0863,0.030937715,0,1,,,
611,11.372,8.78,Earth,0.259,Jupiter,,0.06406571,0,1,,,
607,12.636,6.16,Earth,0.21,Jupiter,,0.043531828,0,1,,,
577,13.794,6.41,Earth,0.215,Jupiter,,0.05639973,0,1,,,
358,11.726,7.8,Earth,0.278,Jupiter,0.05574,0.01451061,0,1,,,
470,11.109,10.4,Earth,0.286,Jupiter,,0.005749486,0,1,,,
1513,13.589,8.98,Earth,0.263,Jupiter,,0.026830938,0,1,,,
1172,12.783,5.53,Earth,2.213,Earth,,0.044900753,0,1,,,
2271,13.164,5.66,Earth,0.2,Jupiter,,0.039698835,0,1,,,
2244,16.029,8.65,Earth,0.257,Jupiter,,0.005749486,0,1,,,
594,13.265,5.4,Earth,2.181,Earth,,0.024093088,0,1,,,
587,12.573,8,Earth,0.245,Jupiter,0.0654,0.017522246,0,1,,,
587,12.573,7.9,Earth,0.244,Jupiter,0.1103,0.038603697,0,1,,,
813,11.688,7.89,Earth,0.243,Jupiter,,0.025735795,0,1,,,
270,16.12,5.57,Earth,2.222,Earth,,0.037234772,0,1,,,
1399,13.241,5.99,Earth,0.207,Jupiter,,0.02053388,0,1,,,
948,12.861,13,Earth,0.327,Jupiter,,0.017248461,0,1,,,
846,11.827,5.41,Earth,2.184,Earth,,0.023545519,0,1,,,
1488,13.611,19.6,Earth,0.416,Jupiter,,0.009034907,0,1,,,
867,11.84,6.13,Earth,0.21,Jupiter,,0.028473647,0,1,,,
935,15.131,7.26,Earth,0.232,Jupiter,,0.013141684,0,1,,,
935,15.131,11.4,Earth,0.303,Jupiter,,0.023271732,0,1,,,
897,13.32,9.93,Earth,0.279,Jupiter,,0.07063655,0,1,,,
650,11.865,6.42,Earth,0.216,Jupiter,,0.009856262,0,1,,,
1980,13.287,5.79,Earth,0.203,Jupiter,,0.017522246,0,1,,,
1980,13.287,22.8,Earth,0.455,Jupiter,,0.05147159,0,1,,,
1682,12.478,30.5,Earth,0.54,Jupiter,,0.002190281,0,1,,,
1003,10.831,28.6047,Earth,0.56,Jupiter,0.05708,0.012594113,0,1,,,
655,14.014,5.74,Earth,0.202,Jupiter,,0.017248461,0,1,,,
1706,13.032,7.65,Earth,0.239,Jupiter,,0.047364816,0,1,,,
804,12.305,24.6,Earth,0.476,Jupiter,,0.09199178,0,1,,,
397,14.622,6.94,Earth,0.226,Jupiter,,0.035865847,0,1,,,
643,12.816,18.9,Earth,0.408,Jupiter,,0.009308693,0,1,,,
278,9.465,19.2,Earth,0.411,Jupiter,,0.061601643,0,1,,,
1406,12.902,6.72,Earth,0.221,Jupiter,,0.005201916,0,1,,,
2134,15.746,5.13,Earth,2.116,Earth,0.0586,0.01615332,0,1,,,
1295,15.006,5.27,Earth,2.15,Earth,0.0617,0.0183436,0,1,,,
595,15.748,18.5,Earth,0.402,Jupiter,0.03784,0.009582478,0.07,1,,,
595,15.748,6.44,Earth,0.216,Jupiter,,0.006023272,0,1,,,
1555,12.27,6.5,Earth,0.217,Jupiter,0.06,0.015605749,0,1,,,
1616,15.746,36.4,Earth,0.599,Jupiter,0.0224,0.004654347,0.1,1,,,
1023,14.345,5.65,Earth,0.2,Jupiter,0.1344,0.056125943,0,1,,,
756,14.855,5.06,Earth,2.1,Earth,0.078,0.027378507,0.08,1,,,
450,12.634,7.27,Earth,0.232,Jupiter,0.098,0.03340178,0,1,,,
520,13.519,14,Earth,0.341,Jupiter,0.03486,0.007665982,0.07,1,,,
862,14.414,5.06,Earth,2.1,Earth,0.0746,0.024640657,0,1,,,
593,12.415,7.65,Earth,0.239,Jupiter,0.0692,0.01943874,0,1,,,
1016,14.266,6.39,Earth,0.215,Jupiter,0.1354,0.056673512,0,1,,,
1016,14.266,5.9,Earth,0.205,Jupiter,0.0905,0.030937715,0,1,,,
662,14.974,5.73,Earth,0.202,Jupiter,0.0818,0.029842572,0,1,,,
1323,13.173,6.71,Earth,0.221,Jupiter,0.0392,0.007118412,0,1,,,
367,12.391,5.22,Earth,2.14,Earth,0.0636,0.0183436,0,1,,,
367,12.391,5.22,Earth,2.14,Earth,0.1148,0.044353183,0,1,,,
1688,12.98,10.5,Earth,0.287,Jupiter,0.1627,0.05557837,0,1,,,
1688,12.98,14.5,Earth,0.348,Jupiter,0.189,0.069815196,0,1,,,
589,16.024,5.99,Earth,0.207,Jupiter,0.0591,0.01943874,0,1,,,
1033,12.66,6.8,Earth,0.223,Jupiter,0.1898,0.08459959,0,1,,,
760,13.074,8.7,Earth,0.258,Jupiter,0.1112,0.03832991,0,1,,,
500,16.14,5.27,Earth,2.15,Earth,0.0559,0.019164955,0,1,,,
878,11.345,6.57,Earth,0.219,Jupiter,0.07619,0.02053388,0,1,,,
1232,12.715,5.95,Earth,0.206,Jupiter,0.1402,0.053661875,0,1,,,
1833,12.803,7.61,Earth,0.238,Jupiter,0.081,0.021355236,0,1,,,
1833,12.803,8.1,Earth,0.247,Jupiter,0.1429,0.050102666,0,1,,,
462,12.224,1.9,Jupiter,0.205,Jupiter,0.076,0.022450376,0.14,1,,,
835,12.152,15.4,Earth,0.361,Jupiter,0.0987,0.030116359,0,1,,,
2409,13.453,7.61,Earth,0.238,Jupiter,0.1814,0.07857632,0,1,,,
655,12.694,7.04,Earth,0.228,Jupiter,,0.079123884,0,1,,,
929,13.386,6.39,Earth,0.215,Jupiter,0.0665,0.017522246,0,1,,,
1316,14.801,12.5,Earth,0.319,Jupiter,0.0856,0.028473647,0,1,,,
1316,14.801,6.39,Earth,0.215,Jupiter,0.0532,0.013963039,0,1,,,
438,13.707,7.27,Earth,0.232,Jupiter,0.096,0.037508555,0.07,1,,,
587,17.236,11,Earth,0.295,Jupiter,0.0525,0.027652293,0.16,1,,,
1692,12.216,32.2,Earth,0.464,Jupiter,0.0974,0.027652293,0,1,,,
271,15.86,5.69,Earth,0.201,Jupiter,0.091,0.050376453,0,1,,,
13,8.86,7,Earth,0.227,Jupiter,0.311,0.33264887,0.23,1,,,
3639,13.23,20.3,Earth,0.425,Jupiter,0.5337,0.32854208,0,1,,,
3030,15.582,10.1,Earth,0.281,Jupiter,0.1129,0.039151266,0,1,,,
3760,13.705,32.5,Earth,0.56,Jupiter,0.0671,0.01451061,0,1,,,
1158,15.758,5.35,Earth,2.17,Earth,0.0796,0.031211497,0,1,,,
994,11.055,7.05,Earth,2.2,Earth,0.109,0.03504449,0.02,1,,,
1890,14.964,5.99,Earth,0.207,Jupiter,0.193,0.09390828,0,1,,,
2403,15.294,8.6,Earth,0.256,Jupiter,0.0633,0.015879534,0,1,,,
1377,14.563,5.27,Earth,2.15,Earth,0.137,0.051745377,0,1,,,
2038,14.866,6.3,Earth,0.213,Jupiter,0.121,0.045448326,0,1,,,
2412,12.825,12.3,Earth,0.317,Jupiter,0.1396,0.043805614,0,1,,,
4576,15.531,5.39,Earth,2.18,Earth,0.0307,0.005475702,0,1,,,
4576,15.531,13.1,Earth,0.328,Jupiter,0.4389,0.28939083,0,1,,,
3295,15.103,7.18,Earth,0.23,Jupiter,0.253,0.13442847,0,1,,,
1355,14.211,5.82,Earth,0.203,Jupiter,0.3878,0.26529774,0,1,,,
2642,15.207,6.04,Earth,0.208,Jupiter,0.1034,0.036960986,0,1,,,
1370,15.758,6.17,Earth,0.211,Jupiter,0.0805,0.030116359,0,1,,,
2264,14.7121,7.41,Earth,0.235,Jupiter,0.301,0.17002054,0,1,,,
3547,16.272,14.5,Earth,0.349,Jupiter,0.3033,0.1817933,0,1,,,
1146,14.463,5.52,Earth,2.21,Earth,0.1977,0.09993155,0,1,,,
2475,16.003,6.71,Earth,0.221,Jupiter,0.1338,0.05284052,0,1,,,
4748,16.186,6.85,Earth,0.224,Jupiter,0.0761,0.020807665,0,1,,,
2135,15.269,5.73,Earth,0.202,Jupiter,0.0965,0.033127997,0,1,,,
1597,13.87,9.32,Earth,0.269,Jupiter,0.4629,0.33648187,0,1,,,
1905,15.03,12.2,Earth,0.315,Jupiter,0.5238,0.40657085,0,1,,,
1614,11.883,9.7,Earth,0.301,Jupiter,0.1269,0.043805614,0.03,1,,,
1614,11.883,36.1,Earth,0.459,Jupiter,0.6372,0.49171802,0.02,1,,,
